 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 1.62000000e+00  1.60225904e+00  1.14862438e-04  1.14862438e+08  1.40777950e+00  7.86127819e+00  1.10451289e+00  2.78029009e+10 
 1.63000000e+00  1.61201832e+00  1.16420955e-04  1.16420955e+08  1.38855810e+00  7.49434632e+00  1.11422282e+00  2.77463485e+10 
 1.64000000e+00  1.62177778e+00  1.17978285e-04  1.17978285e+08  1.36945604e+00  7.14035068e+00  1.12393298e+00  2.76801733e+10 
 1.65000000e+00  1.63153750e+00  1.19533951e-04  1.19533951e+08  1.35046072e+00  6.79924030e+00  1.13364345e+00  2.76041536e+10 
 1.66000000e+00  1.64129756e+00  1.21087459e-04  1.21087459e+08  1.33156013e+00  6.47094581e+00  1.14335433e+00  2.75180818e+10 
 1.67000000e+00  1.65105802e+00  1.22638303e-04  1.22638303e+08  1.31274304e+00  6.15537885e+00  1.15306572e+00  2.74217692e+10 
 1.68000000e+00  1.66081898e+00  1.24185962e-04  1.24185962e+08  1.29399901e+00  5.85243157e+00  1.16277771e+00  2.73150497e+10 
 1.69000000e+00  1.67058051e+00  1.25729900e-04  1.25729900e+08  1.27531864e+00  5.56197610e+00  1.17249040e+00  2.71977845e+10 
 1.70000000e+00  1.68034271e+00  1.27269570e-04  1.27269570e+08  1.25669361e+00  5.28386418e+00  1.18220389e+00  2.70698670e+10 
 1.71000000e+00  1.69010564e+00  1.28804415e-04  1.28804415e+08  1.23811690e+00  5.01792685e+00  1.19191829e+00  2.69312274e+10 
 1.72000000e+00  1.69986941e+00  1.30333868e-04  1.30333868e+08  1.21958289e+00  4.76397426e+00  1.20163369e+00  2.67818377e+10 
 1.73000000e+00  1.70963410e+00  1.31857354e-04  1.31857354e+08  1.20108756e+00  4.52179570e+00  1.21135022e+00  2.66217168e+10 
 1.74000000e+00  1.71939981e+00  1.33374292e-04  1.33374292e+08  1.18262853e+00  4.29115970e+00  1.22106798e+00  2.64509343e+10 
 1.75000000e+00  1.72916661e+00  1.34884101e-04  1.34884101e+08  1.16420529e+00  4.07181439e+00  1.23078706e+00  2.62696153e+10 
 1.76000000e+00  1.73893461e+00  1.36386199e-04  1.36386199e+08  1.14581921e+00  3.86348814e+00  1.24050759e+00  2.60779432e+10 
 1.77000000e+00  1.74870388e+00  1.37880007e-04  1.37880007e+08  1.12747364e+00  3.66589027e+00  1.25022967e+00  2.58761627e+10 
 1.78000000e+00  1.75847453e+00  1.39364954e-04  1.39364954e+08  1.10917393e+00  3.47871219e+00  1.25995341e+00  2.56645812e+10 
 1.79000000e+00  1.76824662e+00  1.40840480e-04  1.40840480e+08  1.09092741e+00  3.30162869e+00  1.26967891e+00  2.54435690e+10 
 1.80000000e+00  1.77802026e+00  1.42306038e-04  1.42306038e+08  1.07274335e+00  3.13429947e+00  1.27940626e+00  2.52135586e+10 
