 v-sweep         vgs             id              id_w            gm_id           gm_gds          vov             gm_cgg         
 1.64000000e+00  1.61825081e+00  1.40813355e-04  1.40813355e+08  1.36018778e+00  8.00877944e+00  1.11970928e+00  3.26708449e+10 
 1.65000000e+00  1.62796754e+00  1.42647374e-04  1.42647374e+08  1.34199067e+00  7.65340467e+00  1.12936865e+00  3.25885597e+10 
 1.66000000e+00  1.63768456e+00  1.44479508e-04  1.44479508e+08  1.32392727e+00  7.30941129e+00  1.13902837e+00  3.24959814e+10 
 1.67000000e+00  1.64740195e+00  1.46309256e-04  1.46309256e+08  1.30598492e+00  6.97676691e+00  1.14868855e+00  3.23929092e+10 
 1.68000000e+00  1.65711979e+00  1.48136098e-04  1.48136098e+08  1.28815124e+00  6.65542770e+00  1.15834929e+00  3.22791530e+10 
 1.69000000e+00  1.66683816e+00  1.49959499e-04  1.49959499e+08  1.27041424e+00  6.34533789e+00  1.16801067e+00  3.21545361e+10 
 1.70000000e+00  1.67655714e+00  1.51778905e-04  1.51778905e+08  1.25276235e+00  6.04642926e+00  1.17767280e+00  3.20188982e+10 
 1.71000000e+00  1.68627683e+00  1.53593748e-04  1.53593748e+08  1.23518455e+00  5.75862062e+00  1.18733580e+00  3.18720977e+10 
 1.72000000e+00  1.69599732e+00  1.55403440e-04  1.55403440e+08  1.21767045e+00  5.48181737e+00  1.19699976e+00  3.17140155e+10 
 1.73000000e+00  1.70571869e+00  1.57207381e-04  1.57207381e+08  1.20021041e+00  5.21591092e+00  1.20666480e+00  3.15445580e+10 
 1.74000000e+00  1.71544105e+00  1.59004954e-04  1.59004954e+08  1.18279564e+00  4.96077837e+00  1.21633104e+00  3.13636612e+10 
 1.75000000e+00  1.72516449e+00  1.60795528e-04  1.60795528e+08  1.16541836e+00  4.71628202e+00  1.22599858e+00  3.11712938e+10 
 1.76000000e+00  1.73488911e+00  1.62578461e-04  1.62578461e+08  1.14807193e+00  4.48226911e+00  1.23566756e+00  3.09674617e+10 
 1.77000000e+00  1.74461501e+00  1.64353100e-04  1.64353100e+08  1.13075095e+00  4.25857153e+00  1.24533808e+00  3.07522116e+10 
 1.78000000e+00  1.75434229e+00  1.66118784e-04  1.66118784e+08  1.11345146e+00  4.04500576e+00  1.25501028e+00  3.05256353e+10 
 1.79000000e+00  1.76407106e+00  1.67874847e-04  1.67874847e+08  1.09617100e+00  3.84137281e+00  1.26468427e+00  3.02878732e+10 
 1.80000000e+00  1.77380142e+00  1.69620619e-04  1.69620619e+08  1.07890876e+00  3.64745838e+00  1.27436019e+00  3.00391183e+10 
